FID	IID	POP	REG	myREG	Color	PCH
0	HG01992	pel	amr	American	purple	16
0	HG01993	pel	amr	American	purple	16
0	HG01997	pel	amr	American	purple	16
0	HG01998	pel	amr	American	purple	16
0	HG02002	pel	amr	American	purple	16
0	HG02003	pel	amr	American	purple	16
0	HG02004	pel	amr	American	purple	16
0	HG02006	pel	amr	American	purple	16
0	HG02008	pel	amr	American	purple	16
0	HG02009	acb	afr	Africa	red	16
0	HG02010	acb	afr	Africa	red	16
0	HG02011	acb	afr	Africa	red	16
0	HG02012	acb	afr	Africa	red	16
0	HG02013	acb	afr	Africa	red	16
0	HG02014	acb	afr	Africa	red	16
0	HG02015	khv	eas	East Asia	yellow3	16
0	HG02016	khv	eas	East Asia	yellow3	16
0	HG02017	khv	eas	East Asia	yellow3	16
0	HG02018	khv	eas	East Asia	yellow3	16
0	HG02019	khv	eas	East Asia	yellow3	16
0	HG02020	khv	eas	East Asia	yellow3	16
0	HG02023	khv	eas	East Asia	yellow3	16
0	HG02024	khv	eas	East Asia	yellow3	16
0	HG02025	khv	eas	East Asia	yellow3	16
0	HG02026	khv	eas	East Asia	yellow3	16
0	HG02027	khv	eas	East Asia	yellow3	16
0	HG02028	khv	eas	East Asia	yellow3	16
0	HG02029	khv	eas	East Asia	yellow3	16
0	HG02030	khv	eas	East Asia	yellow3	16
0	HG02031	khv	eas	East Asia	yellow3	16
0	HG02032	khv	eas	East Asia	yellow3	16
0	HG02035	khv	eas	East Asia	yellow3	16
0	HG02040	khv	eas	East Asia	yellow3	16
0	HG02047	khv	eas	East Asia	yellow3	16
0	HG02048	khv	eas	East Asia	yellow3	16
0	HG02049	khv	eas	East Asia	yellow3	16
0	HG02050	khv	eas	East Asia	yellow3	16
0	HG02051	acb	afr	Africa	red	16
0	HG02052	acb	afr	Africa	red	16
0	HG02053	acb	afr	Africa	red	16
0	HG02054	acb	afr	Africa	red	16
0	HG02055	acb	afr	Africa	red	16
0	HG02056	khv	eas	East Asia	yellow3	16
0	HG02057	khv	eas	East Asia	yellow3	16
0	HG02058	khv	eas	East Asia	yellow3	16
0	HG02064	khv	eas	East Asia	yellow3	16
0	HG02067	khv	eas	East Asia	yellow3	16
0	HG02071	khv	eas	East Asia	yellow3	16
0	HG02072	khv	eas	East Asia	yellow3	16
0	HG02073	khv	eas	East Asia	yellow3	16
0	HG02074	khv	eas	East Asia	yellow3	16
0	HG02075	khv	eas	East Asia	yellow3	16
0	HG02076	khv	eas	East Asia	yellow3	16
0	HG02077	khv	eas	East Asia	yellow3	16
0	HG02078	khv	eas	East Asia	yellow3	16
0	HG02079	khv	eas	East Asia	yellow3	16
0	HG02080	khv	eas	East Asia	yellow3	16
0	HG02081	khv	eas	East Asia	yellow3	16
0	HG02082	khv	eas	East Asia	yellow3	16
0	HG02083	khv	eas	East Asia	yellow3	16
0	HG02084	khv	eas	East Asia	yellow3	16
0	HG02085	khv	eas	East Asia	yellow3	16
0	HG02086	khv	eas	East Asia	yellow3	16
0	HG02087	khv	eas	East Asia	yellow3	16
0	HG02088	khv	eas	East Asia	yellow3	16
0	HG02089	pel	amr	American	purple	16
0	HG02090	pel	amr	American	purple	16
0	HG02091	pel	amr	American	purple	16
0	HG02095	acb	afr	Africa	red	16
0	HG02102	pel	amr	American	purple	16
0	HG02104	pel	amr	American	purple	16
0	HG02105	pel	amr	American	purple	16
0	HG02106	pel	amr	American	purple	16
0	HG02107	acb	afr	Africa	red	16
0	HG02108	acb	afr	Africa	red	16
0	HG02111	acb	afr	Africa	red	16
0	HG02113	khv	eas	East Asia	yellow3	16
0	HG02116	khv	eas	East Asia	yellow3	16
0	HG02120	khv	eas	East Asia	yellow3	16
0	HG02121	khv	eas	East Asia	yellow3	16
0	HG02122	khv	eas	East Asia	yellow3	16
0	HG02126	khv	eas	East Asia	yellow3	16
0	HG02127	khv	eas	East Asia	yellow3	16
0	HG02128	khv	eas	East Asia	yellow3	16
0	HG02129	khv	eas	East Asia	yellow3	16
0	HG02130	khv	eas	East Asia	yellow3	16
0	HG02131	khv	eas	East Asia	yellow3	16
0	HG02132	khv	eas	East Asia	yellow3	16
0	HG02133	khv	eas	East Asia	yellow3	16
0	HG02134	khv	eas	East Asia	yellow3	16
0	HG02135	khv	eas	East Asia	yellow3	16
0	HG02136	khv	eas	East Asia	yellow3	16
0	HG02137	khv	eas	East Asia	yellow3	16
0	HG02138	khv	eas	East Asia	yellow3	16
0	HG02139	khv	eas	East Asia	yellow3	16
0	HG02140	khv	eas	East Asia	yellow3	16
0	HG02141	khv	eas	East Asia	yellow3	16
0	HG02142	khv	eas	East Asia	yellow3	16
0	HG02143	acb	afr	Africa	red	16
0	HG02144	acb	afr	Africa	red	16
0	HG02145	acb	afr	Africa	red	16
0	HG02146	pel	amr	American	purple	16
0	HG02147	pel	amr	American	purple	16
0	HG02148	pel	amr	American	purple	16
0	HG02150	pel	amr	American	purple	16
0	HG02151	cdx	eas	East Asia	yellow3	16
0	HG02152	cdx	eas	East Asia	yellow3	16
0	HG02153	cdx	eas	East Asia	yellow3	16
0	HG02154	cdx	eas	East Asia	yellow3	16
0	HG02155	cdx	eas	East Asia	yellow3	16
0	HG02156	cdx	eas	East Asia	yellow3	16
0	HG02164	cdx	eas	East Asia	yellow3	16
0	HG02165	cdx	eas	East Asia	yellow3	16
0	HG02166	cdx	eas	East Asia	yellow3	16
0	HG02178	cdx	eas	East Asia	yellow3	16
0	HG02179	cdx	eas	East Asia	yellow3	16
0	HG02180	cdx	eas	East Asia	yellow3	16
0	HG02181	cdx	eas	East Asia	yellow3	16
0	HG02182	cdx	eas	East Asia	yellow3	16
0	HG02184	cdx	eas	East Asia	yellow3	16
0	HG02185	cdx	eas	East Asia	yellow3	16
0	HG02186	cdx	eas	East Asia	yellow3	16
0	HG02187	cdx	eas	East Asia	yellow3	16
0	HG02188	cdx	eas	East Asia	yellow3	16
0	HG02190	cdx	eas	East Asia	yellow3	16
0	HG02215	gbr	eur	European	green	16
0	HG02219	ibs	eur	European	green	16
0	HG02220	ibs	eur	European	green	16
0	HG02221	ibs	eur	European	green	16
0	HG02222	ibs	eur	European	green	16
0	HG02223	ibs	eur	European	green	16
0	HG02224	ibs	eur	European	green	16
0	HG02225	ibs	eur	European	green	16
0	HG02229	ibs	eur	European	green	16
0	HG02230	ibs	eur	European	green	16
0	HG02231	ibs	eur	European	green	16
0	HG02235	ibs	eur	European	green	16
0	HG02236	ibs	eur	European	green	16
0	HG02237	ibs	eur	European	green	16
0	HG02238	ibs	eur	European	green	16
0	HG02239	ibs	eur	European	green	16
0	HG02240	ibs	eur	European	green	16
0	HG02250	cdx	eas	East Asia	yellow3	16
0	HG02252	pel	amr	American	purple	16
0	HG02253	pel	amr	American	purple	16
0	HG02255	acb	afr	Africa	red	16
0	HG02256	acb	afr	Africa	red	16
0	HG02257	acb	afr	Africa	red	16
0	HG02258	acb	afr	Africa	red	16
0	HG02262	pel	amr	American	purple	16
0	HG02265	pel	amr	American	purple	16
0	HG02266	pel	amr	American	purple	16
0	HG02271	pel	amr	American	purple	16
0	HG02272	pel	amr	American	purple	16
0	HG02273	pel	amr	American	purple	16
0	HG02274	pel	amr	American	purple	16
0	HG02275	pel	amr	American	purple	16
0	HG02277	pel	amr	American	purple	16
0	HG02278	pel	amr	American	purple	16
0	HG02279	pel	amr	American	purple	16
0	HG02280	acb	afr	Africa	red	16
0	HG02281	acb	afr	Africa	red	16
0	HG02282	acb	afr	Africa	red	16
0	HG02284	acb	afr	Africa	red	16
0	HG02285	pel	amr	American	purple	16
0	HG02286	pel	amr	American	purple	16
0	HG02287	pel	amr	American	purple	16
0	HG02291	pel	amr	American	purple	16
0	HG02292	pel	amr	American	purple	16
0	HG02293	pel	amr	American	purple	16
0	HG02298	pel	amr	American	purple	16
0	HG02299	pel	amr	American	purple	16
0	HG02300	pel	amr	American	purple	16
0	HG02301	pel	amr	American	purple	16
0	HG02302	pel	amr	American	purple	16
0	HG02303	pel	amr	American	purple	16
0	HG02304	pel	amr	American	purple	16
0	HG02307	acb	afr	Africa	red	16
0	HG02308	acb	afr	Africa	red	16
0	HG02309	acb	afr	Africa	red	16
0	HG02312	pel	amr	American	purple	16
0	HG02314	acb	afr	Africa	red	16
0	HG02315	acb	afr	Africa	red	16
0	HG02316	acb	afr	Africa	red	16
0	HG02317	acb	afr	Africa	red	16
0	HG02318	acb	afr	Africa	red	16
0	HG02321	acb	afr	Africa	red	16
0	HG02322	acb	afr	Africa	red	16
0	HG02323	acb	afr	Africa	red	16
0	HG02325	acb	afr	Africa	red	16
0	HG02330	acb	afr	Africa	red	16
0	HG02332	acb	afr	Africa	red	16
0	HG02334	acb	afr	Africa	red	16
0	HG02337	acb	afr	Africa	red	16
0	HG02339	acb	afr	Africa	red	16
0	HG02343	acb	afr	Africa	red	16
0	HG02345	pel	amr	American	purple	16
0	HG02348	pel	amr	American	purple	16
0	HG02351	cdx	eas	East Asia	yellow3	16
0	HG02353	cdx	eas	East Asia	yellow3	16
0	HG02355	cdx	eas	East Asia	yellow3	16
0	HG02356	cdx	eas	East Asia	yellow3	16
0	HG02360	cdx	eas	East Asia	yellow3	16
0	HG02364	cdx	eas	East Asia	yellow3	16
0	HG02367	cdx	eas	East Asia	yellow3	16
0	HG02371	cdx	eas	East Asia	yellow3	16
0	HG02373	cdx	eas	East Asia	yellow3	16
0	HG02374	cdx	eas	East Asia	yellow3	16
0	HG02375	cdx	eas	East Asia	yellow3	16
0	HG02379	cdx	eas	East Asia	yellow3	16
0	HG02380	cdx	eas	East Asia	yellow3	16
0	HG02382	cdx	eas	East Asia	yellow3	16
0	HG02383	cdx	eas	East Asia	yellow3	16
0	HG02384	cdx	eas	East Asia	yellow3	16
0	HG02385	cdx	eas	East Asia	yellow3	16
0	HG02386	cdx	eas	East Asia	yellow3	16
0	HG02389	cdx	eas	East Asia	yellow3	16
0	HG02390	cdx	eas	East Asia	yellow3	16
0	HG02391	cdx	eas	East Asia	yellow3	16
0	HG02392	cdx	eas	East Asia	yellow3	16
0	HG02394	cdx	eas	East Asia	yellow3	16
0	HG02395	cdx	eas	East Asia	yellow3	16
0	HG02396	cdx	eas	East Asia	yellow3	16
0	HG02397	cdx	eas	East Asia	yellow3	16
0	HG02398	cdx	eas	East Asia	yellow3	16
0	HG02399	cdx	eas	East Asia	yellow3	16
0	HG02401	cdx	eas	East Asia	yellow3	16
0	HG02402	cdx	eas	East Asia	yellow3	16
0	HG02406	cdx	eas	East Asia	yellow3	16
0	HG02407	cdx	eas	East Asia	yellow3	16
0	HG02408	cdx	eas	East Asia	yellow3	16
0	HG02409	cdx	eas	East Asia	yellow3	16
0	HG02410	cdx	eas	East Asia	yellow3	16
0	HG02419	acb	afr	Africa	red	16
0	HG02425	pel	amr	American	purple	16
0	HG02427	acb	afr	Africa	red	16
0	HG02429	acb	afr	Africa	red	16
0	HG02433	acb	afr	Africa	red	16
0	HG02439	acb	afr	Africa	red	16
0	HG02442	acb	afr	Africa	red	16
0	HG02445	acb	afr	Africa	red	16
0	HG02455	acb	afr	Africa	red	16
0	HG02462	gwd	afr	Africa	red	16
0	HG02463	gwd	afr	Africa	red	16
0	HG02464	gwd	afr	Africa	red	16
0	HG02465	gwd	afr	Africa	red	16
0	HG02466	gwd	afr	Africa	red	16
0	HG02470	acb	afr	Africa	red	16
0	HG02471	acb	afr	Africa	red	16
0	HG02476	acb	afr	Africa	red	16
0	HG02477	acb	afr	Africa	red	16
0	HG02479	acb	afr	Africa	red	16
0	HG02481	acb	afr	Africa	red	16
0	HG02484	acb	afr	Africa	red	16
0	HG02485	acb	afr	Africa	red	16
0	HG02489	acb	afr	Africa	red	16
0	HG02490	pjl	sas	South Asia	tan	16
0	HG02491	pjl	sas	South Asia	tan	16
0	HG02492	pjl	sas	South Asia	tan	16
0	HG02493	pjl	sas	South Asia	tan	16
0	HG02494	pjl	sas	South Asia	tan	16
0	HG02495	pjl	sas	South Asia	tan	16
0	HG02496	acb	afr	Africa	red	16
0	HG02497	acb	afr	Africa	red	16
0	HG02501	acb	afr	Africa	red	16
0	HG02502	acb	afr	Africa	red	16
0	HG02505	acb	afr	Africa	red	16
0	HG02508	acb	afr	Africa	red	16
0	HG02511	acb	afr	Africa	red	16
0	HG02512	khv	eas	East Asia	yellow3	16
0	HG02513	khv	eas	East Asia	yellow3	16
0	HG02514	khv	eas	East Asia	yellow3	16
0	HG02521	khv	eas	East Asia	yellow3	16
0	HG02522	khv	eas	East Asia	yellow3	16
0	HG02523	khv	eas	East Asia	yellow3	16
0	HG02524	khv	eas	East Asia	yellow3	16
0	HG02525	khv	eas	East Asia	yellow3	16
0	HG02526	khv	eas	East Asia	yellow3	16
0	HG02536	acb	afr	Africa	red	16
0	HG02537	acb	afr	Africa	red	16
0	HG02541	acb	afr	Africa	red	16
0	HG02545	acb	afr	Africa	red	16
0	HG02546	acb	afr	Africa	red	16
0	HG02549	acb	afr	Africa	red	16
0	HG02554	acb	afr	Africa	red	16
0	HG02555	acb	afr	Africa	red	16
0	HG02557	acb	afr	Africa	red	16
0	HG02558	acb	afr	Africa	red	16
0	HG02561	gwd	afr	Africa	red	16
0	HG02562	gwd	afr	Africa	red	16
0	HG02563	gwd	afr	Africa	red	16
0	HG02568	gwd	afr	Africa	red	16
0	HG02569	gwd	afr	Africa	red	16
0	HG02570	gwd	afr	Africa	red	16
0	HG02571	gwd	afr	Africa	red	16
0	HG02572	gwd	afr	Africa	red	16
0	HG02573	gwd	afr	Africa	red	16
0	HG02574	gwd	afr	Africa	red	16
0	HG02575	gwd	afr	Africa	red	16
0	HG02577	acb	afr	Africa	red	16
0	HG02580	acb	afr	Africa	red	16
0	HG02582	gwd	afr	Africa	red	16
0	HG02583	gwd	afr	Africa	red	16
0	HG02584	gwd	afr	Africa	red	16
0	HG02585	gwd	afr	Africa	red	16
0	HG02586	gwd	afr	Africa	red	16
0	HG02587	gwd	afr	Africa	red	16
0	HG02588	gwd	afr	Africa	red	16
0	HG02589	gwd	afr	Africa	red	16
0	HG02590	gwd	afr	Africa	red	16
0	HG02594	gwd	afr	Africa	red	16
0	HG02595	gwd	afr	Africa	red	16
0	HG02596	gwd	afr	Africa	red	16
0	HG02597	pjl	sas	South Asia	tan	16
0	HG02600	pjl	sas	South Asia	tan	16
0	HG02601	pjl	sas	South Asia	tan	16
0	HG02602	pjl	sas	South Asia	tan	16
0	HG02603	pjl	sas	South Asia	tan	16
0	HG02604	pjl	sas	South Asia	tan	16
0	HG02605	pjl	sas	South Asia	tan	16
0	HG02610	gwd	afr	Africa	red	16
0	HG02611	gwd	afr	Africa	red	16
0	HG02612	gwd	afr	Africa	red	16
0	HG02613	gwd	afr	Africa	red	16
0	HG02614	gwd	afr	Africa	red	16
0	HG02615	gwd	afr	Africa	red	16
0	HG02620	gwd	afr	Africa	red	16
0	HG02621	gwd	afr	Africa	red	16
0	HG02622	gwd	afr	Africa	red	16
0	HG02623	gwd	afr	Africa	red	16
0	HG02624	gwd	afr	Africa	red	16
0	HG02625	gwd	afr	Africa	red	16
0	HG02628	gwd	afr	Africa	red	16
0	HG02629	gwd	afr	Africa	red	16
0	HG02630	gwd	afr	Africa	red	16
0	HG02634	gwd	afr	Africa	red	16
0	HG02635	gwd	afr	Africa	red	16
0	HG02636	gwd	afr	Africa	red	16
0	HG02642	gwd	afr	Africa	red	16
0	HG02643	gwd	afr	Africa	red	16
0	HG02644	gwd	afr	Africa	red	16
0	HG02645	gwd	afr	Africa	red	16
0	HG02646	gwd	afr	Africa	red	16
0	HG02647	gwd	afr	Africa	red	16
0	HG02648	pjl	sas	South Asia	tan	16
0	HG02649	pjl	sas	South Asia	tan	16
0	HG02650	pjl	sas	South Asia	tan	16
0	HG02651	pjl	sas	South Asia	tan	16
0	HG02652	pjl	sas	South Asia	tan	16
0	HG02653	pjl	sas	South Asia	tan	16
0	HG02654	pjl	sas	South Asia	tan	16
0	HG02655	pjl	sas	South Asia	tan	16
0	HG02656	pjl	sas	South Asia	tan	16
0	HG02660	pjl	sas	South Asia	tan	16
0	HG02661	pjl	sas	South Asia	tan	16
0	HG02662	pjl	sas	South Asia	tan	16
0	HG02666	gwd	afr	Africa	red	16
0	HG02667	gwd	afr	Africa	red	16
0	HG02668	gwd	afr	Africa	red	16
0	HG02675	gwd	afr	Africa	red	16
0	HG02676	gwd	afr	Africa	red	16
0	HG02677	gwd	afr	Africa	red	16
0	HG02678	gwd	afr	Africa	red	16
0	HG02679	gwd	afr	Africa	red	16
0	HG02680	gwd	afr	Africa	red	16
0	HG02681	pjl	sas	South Asia	tan	16
0	HG02682	pjl	sas	South Asia	tan	16
0	HG02684	pjl	sas	South Asia	tan	16
0	HG02685	pjl	sas	South Asia	tan	16
0	HG02686	pjl	sas	South Asia	tan	16
0	HG02687	pjl	sas	South Asia	tan	16
0	HG02688	pjl	sas	South Asia	tan	16
0	HG02689	pjl	sas	South Asia	tan	16
0	HG02690	pjl	sas	South Asia	tan	16
0	HG02691	pjl	sas	South Asia	tan	16
0	HG02692	pjl	sas	South Asia	tan	16
0	HG02694	pjl	sas	South Asia	tan	16
0	HG02697	pjl	sas	South Asia	tan	16
0	HG02698	pjl	sas	South Asia	tan	16
0	HG02699	pjl	sas	South Asia	tan	16
0	HG02700	pjl	sas	South Asia	tan	16
0	HG02701	pjl	sas	South Asia	tan	16
0	HG02702	gwd	afr	Africa	red	16
0	HG02703	gwd	afr	Africa	red	16
0	HG02704	gwd	afr	Africa	red	16
0	HG02715	gwd	afr	Africa	red	16
0	HG02716	gwd	afr	Africa	red	16
0	HG02717	gwd	afr	Africa	red	16
0	HG02721	gwd	afr	Africa	red	16
0	HG02722	gwd	afr	Africa	red	16
0	HG02723	gwd	afr	Africa	red	16
0	HG02724	pjl	sas	South Asia	tan	16
0	HG02725	pjl	sas	South Asia	tan	16
0	HG02726	pjl	sas	South Asia	tan	16
0	HG02727	pjl	sas	South Asia	tan	16
0	HG02728	pjl	sas	South Asia	tan	16
0	HG02729	pjl	sas	South Asia	tan	16
0	HG02731	pjl	sas	South Asia	tan	16
0	HG02733	pjl	sas	South Asia	tan	16
0	HG02734	pjl	sas	South Asia	tan	16
0	HG02735	pjl	sas	South Asia	tan	16
0	HG02736	pjl	sas	South Asia	tan	16
0	HG02737	pjl	sas	South Asia	tan	16
0	HG02738	pjl	sas	South Asia	tan	16
0	HG02756	gwd	afr	Africa	red	16
0	HG02757	gwd	afr	Africa	red	16
0	HG02759	gwd	afr	Africa	red	16
0	HG02760	gwd	afr	Africa	red	16
0	HG02761	gwd	afr	Africa	red	16
0	HG02762	gwd	afr	Africa	red	16
0	HG02763	gwd	afr	Africa	red	16
0	HG02764	gwd	afr	Africa	red	16
0	HG02768	gwd	afr	Africa	red	16
0	HG02769	gwd	afr	Africa	red	16
0	HG02770	gwd	afr	Africa	red	16
0	HG02771	gwd	afr	Africa	red	16
0	HG02772	gwd	afr	Africa	red	16
0	HG02773	gwd	afr	Africa	red	16
0	HG02774	pjl	sas	South Asia	tan	16
0	HG02775	pjl	sas	South Asia	tan	16
0	HG02776	pjl	sas	South Asia	tan	16
0	HG02778	pjl	sas	South Asia	tan	16
0	HG02780	pjl	sas	South Asia	tan	16
0	HG02783	pjl	sas	South Asia	tan	16
0	HG02784	pjl	sas	South Asia	tan	16
0	HG02785	pjl	sas	South Asia	tan	16
0	HG02786	pjl	sas	South Asia	tan	16
0	HG02787	pjl	sas	South Asia	tan	16
0	HG02788	pjl	sas	South Asia	tan	16
0	HG02789	pjl	sas	South Asia	tan	16
0	HG02790	pjl	sas	South Asia	tan	16
0	HG02791	pjl	sas	South Asia	tan	16
0	HG02792	pjl	sas	South Asia	tan	16
0	HG02793	pjl	sas	South Asia	tan	16
0	HG02794	pjl	sas	South Asia	tan	16
0	HG02798	gwd	afr	Africa	red	16
0	HG02799	gwd	afr	Africa	red	16
0	HG02800	gwd	afr	Africa	red	16
0	HG02804	gwd	afr	Africa	red	16
0	HG02805	gwd	afr	Africa	red	16
0	HG02806	gwd	afr	Africa	red	16
0	HG02807	gwd	afr	Africa	red	16
0	HG02808	gwd	afr	Africa	red	16
0	HG02809	gwd	afr	Africa	red	16
0	HG02810	gwd	afr	Africa	red	16
0	HG02811	gwd	afr	Africa	red	16
0	HG02812	gwd	afr	Africa	red	16
0	HG02813	gwd	afr	Africa	red	16
0	HG02814	gwd	afr	Africa	red	16
0	HG02815	gwd	afr	Africa	red	16
0	HG02819	gwd	afr	Africa	red	16
0	HG02820	gwd	afr	Africa	red	16
0	HG02821	gwd	afr	Africa	red	16
0	HG02836	gwd	afr	Africa	red	16
0	HG02837	gwd	afr	Africa	red	16
0	HG02838	gwd	afr	Africa	red	16
0	HG02839	gwd	afr	Africa	red	16
0	HG02840	gwd	afr	Africa	red	16
0	HG02841	gwd	afr	Africa	red	16
0	HG02851	gwd	afr	Africa	red	16
0	HG02852	gwd	afr	Africa	red	16
0	HG02853	gwd	afr	Africa	red	16
0	HG02854	gwd	afr	Africa	red	16
0	HG02855	gwd	afr	Africa	red	16
0	HG02856	gwd	afr	Africa	red	16
0	HG02860	gwd	afr	Africa	red	16
0	HG02861	gwd	afr	Africa	red	16
0	HG02862	gwd	afr	Africa	red	16
0	HG02870	gwd	afr	Africa	red	16
0	HG02871	gwd	afr	Africa	red	16
0	HG02878	gwd	afr	Africa	red	16
0	HG02879	gwd	afr	Africa	red	16
0	HG02880	gwd	afr	Africa	red	16
0	HG02881	gwd	afr	Africa	red	16
0	HG02882	gwd	afr	Africa	red	16
0	HG02883	gwd	afr	Africa	red	16
0	HG02884	gwd	afr	Africa	red	16
0	HG02885	gwd	afr	Africa	red	16
0	HG02886	gwd	afr	Africa	red	16
0	HG02887	gwd	afr	Africa	red	16
0	HG02888	gwd	afr	Africa	red	16
0	HG02889	gwd	afr	Africa	red	16
0	HG02890	gwd	afr	Africa	red	16
0	HG02891	gwd	afr	Africa	red	16
0	HG02892	gwd	afr	Africa	red	16
0	HG02895	gwd	afr	Africa	red	16
0	HG02896	gwd	afr	Africa	red	16
0	HG02897	gwd	afr	Africa	red	16
0	HG02922	esn	afr	Africa	red	16
0	HG02923	esn	afr	Africa	red	16
0	HG02924	esn	afr	Africa	red	16
0	HG02938	esn	afr	Africa	red	16
0	HG02941	esn	afr	Africa	red	16
0	HG02943	esn	afr	Africa	red	16
0	HG02944	esn	afr	Africa	red	16
0	HG02945	esn	afr	Africa	red	16
0	HG02946	esn	afr	Africa	red	16
0	HG02947	esn	afr	Africa	red	16
0	HG02948	esn	afr	Africa	red	16
0	HG02952	esn	afr	Africa	red	16
0	HG02953	esn	afr	Africa	red	16
0	HG02954	esn	afr	Africa	red	16
0	HG02964	esn	afr	Africa	red	16
0	HG02965	esn	afr	Africa	red	16
0	HG02966	esn	afr	Africa	red	16
0	HG02968	esn	afr	Africa	red	16
0	HG02970	esn	afr	Africa	red	16
0	HG02971	esn	afr	Africa	red	16
0	HG02972	esn	afr	Africa	red	16
0	HG02973	esn	afr	Africa	red	16
0	HG02974	esn	afr	Africa	red	16
0	HG02975	esn	afr	Africa	red	16
0	HG02976	esn	afr	Africa	red	16
0	HG02977	esn	afr	Africa	red	16
0	HG02978	esn	afr	Africa	red	16
0	HG02979	esn	afr	Africa	red	16
0	HG02980	esn	afr	Africa	red	16
0	HG02981	esn	afr	Africa	red	16
0	HG02982	gwd	afr	Africa	red	16
0	HG02983	gwd	afr	Africa	red	16
0	HG02984	gwd	afr	Africa	red	16
0	HG03006	beb	sas	South Asia	tan	16
0	HG03007	beb	sas	South Asia	tan	16
0	HG03008	beb	sas	South Asia	tan	16
0	HG03009	beb	sas	South Asia	tan	16
0	HG03012	beb	sas	South Asia	tan	16
0	HG03015	pjl	sas	South Asia	tan	16
0	HG03016	pjl	sas	South Asia	tan	16
0	HG03017	pjl	sas	South Asia	tan	16
0	HG03018	pjl	sas	South Asia	tan	16
0	HG03021	pjl	sas	South Asia	tan	16
0	HG03022	pjl	sas	South Asia	tan	16
0	HG03024	gwd	afr	Africa	red	16
0	HG03025	gwd	afr	Africa	red	16
0	HG03026	gwd	afr	Africa	red	16
0	HG03027	gwd	afr	Africa	red	16
0	HG03028	gwd	afr	Africa	red	16
0	HG03029	gwd	afr	Africa	red	16
0	HG03033	gwd	afr	Africa	red	16
0	HG03034	gwd	afr	Africa	red	16
0	HG03035	gwd	afr	Africa	red	16
0	HG03039	gwd	afr	Africa	red	16
0	HG03040	gwd	afr	Africa	red	16
0	HG03041	gwd	afr	Africa	red	16
0	HG03045	gwd	afr	Africa	red	16
0	HG03046	gwd	afr	Africa	red	16
0	HG03047	gwd	afr	Africa	red	16
0	HG03048	gwd	afr	Africa	red	16
0	HG03049	gwd	afr	Africa	red	16
0	HG03050	gwd	afr	Africa	red	16
0	HG03052	msl	afr	Africa	red	16
0	HG03054	msl	afr	Africa	red	16
0	HG03055	msl	afr	Africa	red	16
0	HG03056	msl	afr	Africa	red	16
0	HG03057	msl	afr	Africa	red	16
0	HG03058	msl	afr	Africa	red	16
0	HG03060	msl	afr	Africa	red	16
0	HG03061	msl	afr	Africa	red	16
0	HG03063	msl	afr	Africa	red	16
0	HG03064	msl	afr	Africa	red	16
0	HG03065	msl	afr	Africa	red	16
0	HG03066	msl	afr	Africa	red	16
0	HG03069	msl	afr	Africa	red	16
0	HG03072	msl	afr	Africa	red	16
0	HG03073	msl	afr	Africa	red	16
0	HG03074	msl	afr	Africa	red	16
0	HG03077	msl	afr	Africa	red	16
0	HG03078	msl	afr	Africa	red	16
0	HG03079	msl	afr	Africa	red	16
0	HG03081	msl	afr	Africa	red	16
0	HG03082	msl	afr	Africa	red	16
0	HG03084	msl	afr	Africa	red	16
0	HG03086	msl	afr	Africa	red	16
0	HG03088	msl	afr	Africa	red	16
0	HG03091	msl	afr	Africa	red	16
0	HG03095	msl	afr	Africa	red	16
0	HG03096	msl	afr	Africa	red	16
0	HG03097	msl	afr	Africa	red	16
0	HG03099	esn	afr	Africa	red	16
0	HG03100	esn	afr	Africa	red	16
0	HG03101	esn	afr	Africa	red	16
0	HG03103	esn	afr	Africa	red	16
0	HG03105	esn	afr	Africa	red	16
0	HG03108	esn	afr	Africa	red	16
0	HG03109	esn	afr	Africa	red	16
0	HG03110	esn	afr	Africa	red	16
0	HG03111	esn	afr	Africa	red	16
0	HG03112	esn	afr	Africa	red	16
0	HG03113	esn	afr	Africa	red	16
0	HG03114	esn	afr	Africa	red	16
0	HG03115	esn	afr	Africa	red	16
0	HG03116	esn	afr	Africa	red	16
0	HG03117	esn	afr	Africa	red	16
0	HG03118	esn	afr	Africa	red	16
0	HG03119	esn	afr	Africa	red	16
0	HG03120	esn	afr	Africa	red	16
0	HG03121	esn	afr	Africa	red	16
0	HG03122	esn	afr	Africa	red	16
0	HG03123	esn	afr	Africa	red	16
0	HG03124	esn	afr	Africa	red	16
0	HG03125	esn	afr	Africa	red	16
0	HG03126	esn	afr	Africa	red	16
0	HG03127	esn	afr	Africa	red	16
0	HG03128	esn	afr	Africa	red	16
0	HG03129	esn	afr	Africa	red	16
0	HG03130	esn	afr	Africa	red	16
0	HG03131	esn	afr	Africa	red	16
0	HG03132	esn	afr	Africa	red	16
0	HG03133	esn	afr	Africa	red	16
0	HG03134	esn	afr	Africa	red	16
0	HG03135	esn	afr	Africa	red	16
0	HG03136	esn	afr	Africa	red	16
0	HG03137	esn	afr	Africa	red	16
0	HG03139	esn	afr	Africa	red	16
0	HG03157	esn	afr	Africa	red	16
0	HG03159	esn	afr	Africa	red	16
0	HG03160	esn	afr	Africa	red	16
0	HG03161	esn	afr	Africa	red	16
0	HG03162	esn	afr	Africa	red	16
0	HG03163	esn	afr	Africa	red	16
0	HG03164	esn	afr	Africa	red	16
